UserId,ItemId
618,2099 4 231 573 3187 99 2392 2773 3156 2537 458 865 1797 1185 1625 714 443 1474 1868 2885 1277 505 2971 988 2652 2365 275 2555 2742 2117 2172 1125 3041 1200 1022 490 2455 2217 2208 2602 719 3245 132 1656 25 2464 1156 3037 2523 3071
619,1290 1386 2084 2163 609 1060 2750 1423 1197 2470 2275 1991 465 1864 2147 2031 292 1956 1818 1651 2964 2541 255 511 471 644 748 470 702 1268 1659 2464 1748 1119 3079 2616 229 2133 1195 517 2198 2888 2035 1443 786 2666 1614 796 1770 280
620,3236 2549 2320 2359 2470 2885 511 2750 517 3229 639 1197 18 2464 2012 3026 1818 1560 1443 521 1260 918 2652 275 1423 2855 2541 496 3209 2645 2845 780 1567 333 2726 1784 380 1741 491 1429 2064 988 15 2339 2324 20 296 663 552 471
621,2557 1575 2930 505 161 119 155 1619 1896 829 3194 458 3214 955 2144 858 1976 1766 373 2729 2113 243 1596 675 1432 2388 1118 1975 195 3241 2217 1298 1531 2638 2322 2070 2809 638 1169 1349 1336 1797 1577 2427 888 2019 939 1770 3165 3113
622,2164 1520 151 2829 990 786 2535 2902 1349 1871 127 1864 2376 2307 2234 1124 460 613 217 1522 1325 2579 451 1614 553 1076 439 1045 960 2710 1969 3216 124 1731 829 2562 1300 1126 1984 636 1891 1575 3010 2306 2810 2217 2187 2330 2661 1061
623,2716 1254 2022 1575 2958 1818 2666 2393 447 945 1917 2478 644 1197 1498 964 1956 973 1195 924 2320 1619 3130 2974 858 517 1942 975 1193 3068 2757 2128 1475 1348 288 1309 596 1746 1602 1218 521 2742 2537 2726 465 89 702 2651 3021 1046
624,3223 939 1130 2702 2921 13 1802 486 2417 1006 1195 1362 2395 3142 3186 1614 1765 519 1966 829 2898 475 2113 2668 2977 2635 443 471 1456 837 505 1322 1864 2334 3241 1297 618 2089 2845 1755 906 1556 2708 2546 1938 1710 2369 2196 956 1521
625,702 1112 745 3158 2855 770 465 845 417 2320 1575 2541 1034 1407 1194 333 2928 313 3091 718 128 2002 3090 275 2807 1195 1829 1756 2470 2343 2831 2464 2899 192 1193 1737 2173 1681 2108 479 2455 398 1030 2171 621 3022 644 3037 2782 1184
626,976 3040 590 2385 471 1076 712 2607 166 1132 2902 2537 1648 2845 1861 497 1197 1958 3162 1680 3030 490 842 1386 2331 479 655 3106 2398 988 837 2734 593 2483 1871 2931 1262 2688 3156 2022 706 1365 2196 2685 2595 2111 2795 987 1444 1802
627,3064 2428 2931 2227 885 3039 1189 956 1695 1873 3052 1533 523 1864 1087 1010 2810 2649 1474 1714 1280 2883 2875 3059 1032 3228 1289 1423 598 734 1055 808 471 935 1213 2696 2176 423 1737 919 1496 837 2211 1362 2022 1386 1292 1486 2595 3077
628,523 1748 2270 2937 922 712 1137 1998 241 597 266 2799 1714 238 3189 748 1178 2958 3089 168 85 2782 431 3250 2343 1941 1879 2933 467 1643 2001 761 1396 1770 1149 964 1377 1736 2696 245 470 1034 2163 1612 3233 3022 958 3209 3087 3064
629,330 1504 462 2095 2886 1512 1388 1105 2512 896 1777 210 1194 1162 52 2288 1209 1096 2698 1223 2826 723 575 2684 2746 705 2330 1160 2097 1479 2361 2817 1263 2141 2052 0 1511 2545 2238 531 784 2912 2335 2824 343 690 313 2884 2534 2678
630,622 669 505 170 2455 2173 2985 1770 2306 712 2977 2869 3142 1635 122 2320 865 553 655 1767 2651 3176 637 1861 486 2661 1412 571 1765 485 960 2726 2537 783 2470 2885 2193 2380 976 1260 2821 1896 53 3040 2460 1648 1034 939 1853 444
631,2574 134 365 2030 1616 1660 1352 1693 3086 2547 2178 1193 2940 607 3231 2106 3248 1461 633 1274 1386 1793 2127 18 2706 519 3094 918 329 3182 380 3071 2703 2086 2267 2370 2013 2519 488 2568 770 2785 1875 1923 999 1307 1756 1681 1033 2997
632,2052 640 1453 2010 318 312 1865 727 787 2281 1641 2779 2347 2980 1543 2226 1004 3204 510 1768 838 3202 3098 3114 2027 2328 1986 1235 2662 794 3240 1892 1518 361 475 139 1373 345 127 1462 602 1142 2324 2911 1135 2746 2560 2712 2141 1228
633,2005 991 41 2239 1482 1696 2018 1682 822 590 2445 2222 1743 2635 32 2221 2823 1575 275 1835 3231 2642 2547 519 2974 2377 1585 2537 1231 829 1715 2339 498 2174 1544 1616 365 3236 1881 1455 2771 1418 1556 624 2568 1048 2497 918 968 2845
634,242 2474 372 2930 1054 213 443 919 231 2959 2902 2921 2565 714 825 458 1806 490 2305 2196 91 676 3210 358 1088 170 2437 3106 1001 766 2129 1871 1268 571 295 1269 1841 1299 1594 486 938 1602 2648 1129 244 1770 3077 1056 1496 2173
635,2222 1956 607 770 2463 1156 505 870 2855 2030 1677 2193 417 358 859 1800 496 3229 2458 361 1456 2435 3021 736 92 412 1474 2320 2541 1135 3037 296 1754 1505 762 2738 2517 1860 2805 1923 380 2837 2845 1355 609 221 3109 2810 1778 1874
636,1137 2281 270 2624 0 2940 3215 2980 2754 2728 2343 2662 230 1149 1048 2898 949 3026 2197 767 761 3131 2179 321 3114 2299 750 2182 1619 921 1029 2854 1804 1228 77 2710 966 969 2850 3109 1749 1529 2855 2695 2033 313 1417 1558 1183 1156
637,2940 2013 2854 2380 2899 1832 3110 191 3229 2384 518 1160 167 2149 3231 1715 2031 1386 494 2464 2312 1770 590 3040 1352 2180 1984 1812 471 3189 945 1137 1445 1348 2855 783 465 1241 380 1512 505 2645 767 1060 1330 1197 553 1443 437 1558
638,2281 585 2330 1575 2786 1896 2756 181 837 231 2828 2879 1310 1858 3206 2075 1556 3037 2700 2613 1969 1001 2455 1730 1069 3079 2607 1209 1853 1463 2822 1857 1597 3026 2208 384 2182 1450 2396 2089 1710 1015 1977 96 3 2225 571 1349 856 2795
639,3089 2749 2125 332 590 2480 2281 2685 1044 2444 2855 3202 1269 2174 1024 1690 1013 2127 3068 1660 695 85 2950 2503 795 2350 1386 502 1572 2171 2173 2652 712 2064 3159 1575 3142 290 2108 1585 1332 277 1383 86 2320 239 1232 1048 1268 134
640,2318 911 2845 2980 2278 2149 510 2470 2380 1435 2574 331 965 1800 2940 18 2319 1112 1443 1576 1063 1956 517 1971 1597 2013 1575 2182 2320 3227 639 3110 384 3071 1803 2464 465 1749 821 1137 1812 1030 53 259 1741 3236 1325 999 2052 697
641,1561 420 183 1252 2535 1061 2417 2323 439 876 3255 566 2650 2817 914 433 2237 816 3223 1489 1286 924 1476 447 2161 1153 1152 2565 2983 3177 374 2239 864 150 1024 2897 3088 1040 2132 1604 1028 1983 2890 3039 1128 3112 2248 891 647 410
642,906 694 1522 636 1462 1399 359 764 71 312 728 3085 923 1216 2960 2627 2411 990 2368 3090 1613 1762 122 910 2977 1260 1967 356 2538 439 186 1063 1325 3142 405 299 776 2193 654 3069 1302 2562 1218 1006 948 1650 2770 553 2621 2973
643,728 1386 2024 2022 299 2035 491 2855 2324 165 2077 2750 2861 2541 1800 162 517 18 1956 465 2940 594 3015 296 2126 2885 2403 86 2257 457 814 1988 361 417 1825 1423 84 1875 2888 1835 3229 340 2547 1197 3078 2108 1818 2371 697 2359
644,2281 825 2811 3105 1496 2550 2489 954 1531 2930 242 990 2614 1976 1941 2751 1964 776 1896 1269 1975 2196 550 987 2111 1475 539 751 1087 2079 405 755 337 971 3089 3054 1362 733 2297 1299 472 1569 2885 2350 1572 1797 2244 1770 244 1029
645,2919 1040 1489 2333 2322 31 2343 2350 2893 3051 776 1076 1821 1784 1515 829 168 2428 2764 3001 932 2678 721 816 805 1944 613 142 2888 1939 2731 3169 1355 8 2008 72 1200 2401 452 644 1024 1045 788 2286 734 2729 2021 1124 1060 1055
646,607 987 1386 275 2537 1681 2024 1577 2022 91 1531 2464 1185 1770 2885 229 1371 2413 1197 856 2805 1405 1737 2217 865 1949 1002 465 372 2977 1975 1766 1818 2328 517 2652 1868 753 3226 2622 2809 1348 3140 853 814 2182 2198 1840 2380 702
647,475 2997 485 1325 1324 505 2855 231 1300 2548 2455 637 443 217 1386 1860 1907 1069 2706 2127 1222 3068 1424 1264 294 1791 2464 167 3087 719 3037 1858 384 13 1417 1720 275 1295 176 3041 2983 335 1770 1184 1343 2351 1765 2536 1832 515
648,1959 1796 1197 1870 794 1530 122 986 1145 1689 3078 845 745 2840 2878 702 1714 465 1922 938 1668 3241 3148 1358 1656 2547 992 259 1302 1020 2537 317 331 697 1260 2781 749 2728 1336 2957 1030 2435 77 859 3090 1589 1290 84 2940 1990
649,865 988 454 3147 2470 710 443 2726 706 380 1575 1455 2455 3129 2885 1185 1681 1386 719 2350 100 3220 505 2750 2693 2070 2900 1567 465 1195 2320 3189 3142 122 2937 3059 48 1262 486 3041 803 588 1424 2464 398 490 2385 2551 767 964
650,2885 1197 3215 865 2537 1386 1200 736 2022 1800 1812 2464 2652 144 2536 1474 1455 1868 2312 2940 1185 2024 2039 496 1193 1770 275 609 644 296 3052 1307 594 1664 1949 417 3178 2350 358 1078 457 333 167 255 362 1956 2841 3209 3101 1443
651,402 1795 998 2464 265 370 1386 517 2007 489 302 2537 2885 2679 2568 2351 1045 1474 497 1895 176 2445 1193 1812 1861 2226 767 1799 2940 2527 1317 2976 366 794 1940 92 1956 1113 2983 606 1820 2312 1268 1770 2474 333 263 1224 1614 714
652,885 3041 2470 1942 2194 1575 444 486 1755 2292 13 490 1137 1598 1233 2971 1887 2921 1881 1005 2498 1325 564 2182 856 1735 441 48 1858 2428 1618 588 1877 556 2666 1197 1184 2862 1874 2855 2128 2976 1663 2350 1770 720 2786 2542 2879 1242
653,475 2350 3009 2159 192 1048 3189 2786 302 552 2333 2541 1612 498 2696 1041 241 385 962 720 2958 2893 12 64 2825 2582 2922 1087 2533 2875 2685 647 115 590 2022 803 987 940 2885 1044 2934 2423 2311 423 1585 441 1956 2217 2799 2216
654,1858 1343 0 1030 2928 3035 146 669 1327 504 72 401 939 1575 296 125 1435 3139 1767 2208 1505 828 3087 1126 783 2124 2227 1031 1770 350 2646 1419 165 1423 691 1681 1673 2855 1034 2455 2942 1756 842 2888 2966 1130 3030 1090 2621 2921
655,1560 1956 1423 2541 1737 1408 517 2198 3247 1736 2865 2176 720 225 1612 2937 423 1370 1071 3250 3209 2496 2299 3241 2182 1377 674 596 1239 2478 405 1770 1941 987 853 1424 2963 702 1046 1102 1034 748 1969 1875 1577 1991 2179 1156 2371 2396
656,1534 3053 2313 3011 800 1207 2914 89 2585 227 786 2544 1977 3216 182 2466 451 475 2406 69 1784 955 1135 72 211 1246 2983 622 3040 2679 1597 2220 2124 2101 141 3081 2186 1286 869 2286 1648 1702 2254 2777 1832 1859 2676 437 1947 2228
657,84 269 313 1659 299 1656 2646 1529 1792 689 2007 2458 2891 2222 745 770 2703 1575 2574 1505 728 1919 1302 2833 1412 427 3215 1832 1023 1348 307 1135 1386 1860 2281 871 2178 275 75 2547 1491 865 3139 1474 2621 1586 1351 485 2351 401
658,1306 596 241 545 1697 3039 2782 1829 2033 3250 2652 2797 2248 2885 2702 2444 270 1741 2181 3035 1158 2855 2006 2341 3158 2505 1621 1112 2666 164 3088 284 2931 621 956 2179 479 1193 173 2810 1347 2795 2339 2022 2969 1714 2875 1423 1673 1547
659,597 3089 2842 1045 582 181 2406 502 116 1758 1237 1515 1024 1572 1922 435 405 3150 2171 61 2950 1162 423 0 936 752 444 1277 2361 2787 1386 1507 699 2824 590 2749 2101 464 1861 1820 272 908 1126 769 2488 1463 2281 1957 1156 707
660,1821 862 1459 191 573 2235 1279 1072 774 731 3159 2385 2606 2852 178 2416 3106 622 2036 2160 1798 931 760 1124 1882 260 782 518 132 712 2760 2809 2878 157 1613 2515 2375 928 188 2190 1520 1308 2931 920 2958 2132 2068 698 1085 1387
661,3030 2899 1515 621 3211 3015 1424 828 2749 2664 3209 2855 3 2172 1875 457 3178 586 988 2795 299 750 1664 2299 967 1494 2549 865 1692 939 277 706 2382 1185 2971 842 1174 2928 976 2646 2031 428 2171 2953 2070 1681 141 702 496 31
662,2402 2974 3218 2448 2170 3216 2000 1150 1648 3053 3222 1218 494 3246 2208 594 1405 181 619 2845 1803 918 824 1196 2282 515 2167 1059 3010 2240 1624 2273 1505 1271 2326 1734 1866 275 1135 2007 2791 561 1156 871 2222 2810 203 1730 2833 3046
663,594 1789 2101 627 157 3030 489 2776 2945 3132 2878 1692 2985 1956 1874 1174 491 865 202 2966 18 719 1409 3015 417 1770 1939 2423 1112 1245 879 2445 275 1143 2537 1047 231 1575 3078 1405 2568 1957 1507 683 1092 1754 72 1825 1868 2402
664,1051 1411 821 2324 181 1405 1637 1092 3193 2940 2144 1648 594 3078 563 1883 204 1118 1768 2065 2464 1689 329 1184 2326 1826 2328 1754 1065 275 1302 2487 3148 494 3181 941 656 865 3127 88 770 2149 2435 1455 1357 2105 3041 3040 2738 79
665,2792 2932 1297 868 3039 2541 2885 2652 811 2320 3073 2216 2782 2688 2825 1956 1737 957 255 1060 2163 100 738 1796 3059 1292 1197 199 48 2861 1579 2351 2441 491 2413 641 2179 1280 115 3241 515 1474 2470 238 2171 2035 942 497 2986 1722
666,2263 589 319 2959 2368 1388 654 178 2631 28 2532 557 2965 2192 191 948 2384 1281 1452 1069 258 1736 2565 1129 597 3243 2362 2736 2656 845 905 1078 2811 1740 2474 2563 2841 1611 2546 1900 1547 422 2419 628 954 1001 531 1474 2406 52
667,2899 2747 2384 1112 167 2828 2627 1710 2138 706 1456 1260 1743 2227 2770 486 331 2173 1594 939 1715 2455 3026 1160 494 425 2056 2840 277 847 1915 621 454 2167 3145 3193 241 2445 2800 1736 628 1731 85 589 490 790 1884 2411 1063 1789
668,3089 315 1083 3223 270 709 464 2577 1566 566 3169 654 972 35 2668 2844 3003 1311 999 2988 2721 1532 2486 475 2724 733 2797 1410 2307 2412 474 3002 1999 819 933 2505 2686 1158 596 1588 1560 1687 1555 2838 949 431 1006 1877 850 925
669,1861 1684 2977 1896 1852 3221 1975 1474 99 2537 1868 876 734 2474 741 2810 2217 505 837 2392 275 1200 1325 1203 1362 2809 1755 1185 405 987 2385 2822 1119 403 676 1770 1871 1015 91 1268 471 3079 2648 3189 2786 1195 651 2869 3156 372
670,1224 1054 2675 348 3068 1028 669 1846 3223 1575 539 2529 1072 1006 655 2164 825 1083 1129 1284 2129 242 1206 1317 2115 784 372 1873 1427 243 2225 1325 1531 2553 714 2089 1797 876 2474 1303 288 1087 676 2455 1189 2841 233 1030 2786 925
671,2885 1818 1412 3080 2208 2222 2537 2541 1197 2652 2445 2527 1560 255 1956 275 412 609 1991 3215 3229 644 264 2776 588 1812 1498 1474 1935 521 1861 1196 2840 938 363 380 1443 296 1942 3073 1200 1156 1106 2888 2163 1298 3022 228 471 1501
672,2617 2837 2608 1954 2940 2702 1411 739 1906 745 494 396 2743 3089 697 306 1347 1409 417 3015 2547 1832 3032 1672 1621 762 1187 2018 45 2403 550 862 2179 1624 3094 2167 84 1605 790 2257 120 1743 501 2549 1693 2411 2514 845 1399 1194
673,49 1314 1044 2974 3105 829 1187 407 1405 3146 1369 2621 2678 737 2138 1976 1169 1387 1041 2907 1544 1696 36 1955 2575 1613 106 1048 2592 444 3042 2886 2243 2359 37 2970 1193 1497 3159 795 1182 886 2869 2809 3216 1734 1743 1861 505 2469
674,405 1534 2385 598 2611 1529 1684 2020 1213 1861 1575 710 1377 98 394 3220 122 275 2470 1770 2193 2977 853 356 2320 2217 2392 1203 1302 2854 2527 1006 2810 2499 788 163 3247 838 865 2885 1055 589 1440 2734 1743 253 102 1432 2113 845
675,2012 868 609 3049 3130 1357 1197 2351 1348 1065 770 1714 1455 1031 1939 2472 2940 3073 2179 1575 738 1465 1023 1875 2232 505 2537 1835 2640 2299 883 2222 2031 702 3229 1013 2769 43 1619 2814 1738 2072 497 1127 2776 366 1102 1195 417 1560
676,3148 2320 1922 803 1818 100 748 1784 266 1770 1237 251 1575 2724 2022 2937 1060 1956 937 1197 2885 2688 1386 2072 2058 255 2179 2875 1200 2977 465 1577 275 1348 2616 2964 3090 705 2380 2649 168 2351 230 1065 2541 1470 3130 505 4 479
677,3101 1860 2065 3041 2464 1823 2749 25 1335 716 2928 1570 2574 2149 1470 1980 1791 1874 1884 2706 362 36 3215 383 1417 3078 935 1683 2536 2831 624 2814 417 1104 1059 2039 2281 1474 812 701 1327 3010 1873 799 941 1786 117 1299 3037 1975
678,532 987 1504 1159 868 1279 650 214 926 1818 816 2227 702 36 2159 272 1278 1386 603 755 2076 2182 2763 2710 1402 2760 2428 3250 2919 468 1464 255 2325 2484 2359 2147 1197 1821 1643 856 1220 150 275 1401 1200 2393 728 2340 439 168
679,192 3143 2350 100 1071 2320 1770 1990 748 2135 479 2548 43 1396 1714 3021 2688 1046 517 1494 396 1200 2393 2855 1185 1784 501 2568 1034 2616 1579 596 1736 465 644 2127 2933 1976 115 2966 2964 2919 1060 1602 1941 521 1544 1706 2922 3022
680,1480 3009 1716 3221 956 677 2417 1809 1475 405 2159 1549 2812 2786 2350 553 1474 1272 1755 2977 1362 876 2182 163 613 2470 856 1853 1058 2341 1858 1998 2041 603 1317 2869 337 2726 1265 3208 2533 2834 1137 1861 1852 1119 1868 1547 72 262
681,3190 2724 3089 958 3039 2914 1809 2171 266 1470 812 917 255 1034 2320 1922 431 233 361 523 1817 1845 1499 458 2361 825 949 2147 28 1415 945 2652 2198 1237 2514 2810 1732 1405 1984 1129 2167 3118 800 1770 1310 2878 423 924 3241 1241
682,150 85 1377 3053 1770 275 1643 951 3220 2236 2568 1386 2661 423 294 645 2025 2070 2320 2339 2875 712 1289 522 471 443 815 1237 1079 2437 1013 397 2836 1200 1490 2441 532 2726 748 962 2471 332 1330 505 2040 405 2548 919 1057 479
683,1507 2597 2788 2734 3158 2011 1445 1757 3085 2533 1120 1210 2558 2667 1055 682 497 1529 1475 402 2385 3207 163 468 1247 128 299 3069 1515 2825 603 1683 915 1350 3237 2739 1408 860 100 654 1149 192 2502 1137 3227 1016 2394 1305 328 140
684,919 1414 13 571 443 821 2107 1001 1720 1781 1795 3162 2757 847 1195 294 1680 836 2902 505 2979 358 1182 593 1262 369 2312 2786 361 2971 2661 2474 2173 2460 2997 1521 706 1496 1494 856 2845 3220 2330 1200 1728 1224 3031 1130 231 2795
685,1119 2163 786 683 170 2840 1853 2406 3243 2652 545 3241 1474 803 1915 124 39 1533 2878 2800 1034 471 2361 1290 2883 1130 981 3257 48 2428 938 3150 1310 2228 100 2546 294 2306 444 837 2444 2173 391 2962 358 869 1001 458 2164 1284
686,337 302 3129 1299 969 732 1718 754 990 1410 2431 2217 3072 3247 825 935 2885 2649 938 1975 2595 3054 526 1518 1661 1474 2799 1884 1187 28 132 1594 2470 1129 1770 2147 999 288 954 1402 1920 1536 1055 255 1332 387 2223 972 571 2182
687,483 1684 2932 2678 2099 2352 1432 1391 676 1268 221 2406 2217 829 1362 2782 2445 1474 1121 1770 2809 2529 1659 3210 2742 2688 923 1147 964 1224 2448 96 2011 2627 2652 1203 2572 856 734 2885 243 505 650 1041 665 2977 3221 1969 1868 561
688,1125 698 2133 147 1200 280 151 2810 655 275 2385 2551 2464 1964 1294 48 3106 1362 2117 1386 1755 2885 825 2182 1868 515 2541 2883 1076 1575 1421 2966 856 820 2312 2431 2164 2250 2055 2232 692 1325 1455 1648 1415 1984 2521 115 852 987
689,1125 319 275 2466 2173 3206 865 1494 1474 1200 692 1958 1221 1508 82 468 1575 637 2474 2291 3203 1868 1681 719 1000 2411 2808 372 1031 1672 2678 490 394 988 2145 1455 1196 2117 1113 1770 1895 2795 1871 954 1129 2089 1001 2537 3220 1127
690,1002 1206 1452 2474 1896 1876 1531 91 1224 1154 2196 1405 103 1167 2841 3031 155 3042 2159 2546 1684 987 629 1868 2077 1881 1099 1269 2977 1966 2889 1755 1770 676 2904 1686 1585 783 231 1325 1336 25 2217 275 2812 2537 1242 3220 3142 2631
691,1613 755 444 98 1124 1048 2747 2638 1213 2651 1909 2173 1575 585 863 2174 270 128 545 1020 1268 422 1260 1594 2546 971 2810 2805 2350 745 1999 3241 307 471 2307 1195 2320 35 1619 197 706 2470 485 2594 3150 910 2192 2406 2075 845
692,1791 2963 1185 2664 1677 799 333 2337 405 2374 1417 2385 1069 2004 1433 2515 275 1924 3147 3118 1424 221 2530 1480 2283 1868 218 2971 2877 1657 396 2865 1226 1455 865 2460 1889 2622 3189 821 1733 1885 3071 471 1377 211 712 53 384 423
693,958 2651 431 2767 1957 1605 266 170 948 3159 1521 2388 461 1351 277 1417 2852 1731 3208 2696 1604 949 559 111 72 1900 294 905 1767 1891 862 2145 950 2066 2320 1424 428 2461 842 2706 1612 1195 1941 1781 1185 2922 856 3181 3182 2352
694,2699 2405 694 1532 2421 308 1010 858 77 587 2970 963 870 861 2903 2272 2764 3233 1641 441 924 2129 1124 2068 2922 2772 639 730 1801 2164 1297 3094 2108 385 596 2930 2578 2022 721 1325 2086 916 1694 3042 2945 1390 2428 1879 1548 2223
695,829 1837 2316 2333 734 1054 2113 1474 1433 2809 1203 2504 2392 2891 637 2176 2164 394 1285 243 1204 856 3220 405 1766 753 1840 1206 987 91 1938 1455 2636 1072 1224 505 2845 275 2464 2385 1985 2115 119 2811 3181 3189 2885 1272 2217 1107
696,998 2652 2782 803 2437 1474 1071 1990 255 241 2964 2024 3241 1572 1289 497 1444 91 2310 2946 1213 1907 2441 1185 2225 2431 231 3250 3059 1804 3202 865 1991 1818 14 2031 2435 3106 1681 505 2569 471 479 2957 150 868 2835 2754 2216 465
697,488 478 3075 332 1874 669 2399 878 575 2869 213 115 3052 414 2069 1807 2710 3105 1750 1520 2585 372 2395 2053 1861 342 2306 2921 1295 2708 1223 2232 319 1976 853 2287 2214 248 2162 1864 2678 1600 443 1811 2444 2774 2615 1508 2527 2142
698,2977 31 1575 1785 1803 1204 1875 2652 2811 2297 613 358 2773 553 3142 231 1357 856 1480 1045 2661 167 2320 677 621 2470 1195 741 1268 142 1827 1455 979 2299 95 471 996 2350 470 1240 945 1060 954 706 2805 940 465 2007 1615 1088
699,113 1612 2541 1386 1875 1060 1498 1358 2435 2836 1030 3209 517 3148 255 3039 1577 2726 3129 1071 2728 465 3233 748 2885 702 1445 1643 2750 2888 1705 2964 1713 1812 2058 921 2179 2022 1199 3259 2201 1443 1357 2542 644 222 2799 1879 1818 296
700,2233 767 898 77 460 396 2320 1200 164 2885 1218 322 2834 2833 2464 471 1377 2326 706 385 299 1290 3083 1264 553 2455 1660 1197 685 1274 3237 3257 1835 186 730 3218 2180 384 2974 2663 1625 2555 2472 1915 2022 2308 1784 1800 865 465
701,1124 338 2359 290 3252 98 1675 1749 1048 2324 2174 713 2966 1967 1155 728 2463 1452 2441 18 3054 2187 1468 2320 2913 2340 1193 689 829 1387 465 2640 695 312 2940 553 417 1876 1145 3105 502 1575 1336 469 186 870 663 1076 619 767
702,2316 1029 1680 270 2902 1575 337 1156 886 2022 930 2885 2182 2810 2966 2521 2958 2865 98 1137 556 1200 335 598 1002 2350 938 719 856 2940 929 2855 2928 2075 1861 1770 787 240 2726 2470 397 3052 830 1956 2978 465 1804 2971 2921 2385
703,3132 1498 1706 3049 2350 1633 115 346 1784 610 3014 1567 2595 2962 2338 48 1445 932 1147 2323 431 669 3187 2726 363 2976 1290 2885 3068 454 1605 2382 1663 1612 2055 964 644 280 965 2990 1939 788 1942 2060 748 1770 2750 1664 3130 356
704,2312 122 1621 2359 1013 284 3078 427 2144 1200 1102 2324 1885 2549 1784 698 2012 1193 84 3010 960 18 1681 1586 2529 1520 2845 1369 3158 835 2749 522 2117 2108 2601 1793 2133 3110 2885 3209 1241 338 551 1430 380 1059 2339 964 3073 1768
705,423 949 2963 448 1141 2885 1733 942 2217 938 2649 168 2962 1475 255 85 2147 2351 803 1024 1575 1386 2127 961 3158 3072 1570 2274 2878 1861 603 2087 2431 2534 566 1498 2022 1706 2652 571 1474 405 1371 2855 2741 814 1942 2838 987 1748
706,2086 1190 2833 865 1156 1200 706 2582 1474 2883 683 363 2212 1784 1341 2726 814 1040 2024 655 988 2474 2455 698 2537 1056 458 1575 2652 2350 3220 100 471 2555 1130 1492 1770 1455 2163 876 147 2810 3182 1057 2841 1111 1819 961 1533 490
707,1969 1531 2632 706 2855 1009 2726 1736 1020 2185 1194 3158 2506 1303 719 718 2173 2568 3142 471 745 3143 2127 2977 952 1573 679 1430 2480 2350 845 422 1517 3186 468 2840 2107 2651 2455 2527 545 1755 3091 2339 2022 1411 272 2024 3250 3052
708,1414 1795 3087 1521 803 294 1720 1591 241 328 1767 765 2726 490 603 2323 1010 2976 2714 2688 2725 183 593 1877 2351 497 2494 2858 2821 1697 1012 292 1871 1575 2757 1444 2022 1722 2879 1602 1818 266 2525 1614 3253 2473 62 2828 2875 1409
709,2685 239 1219 1226 1006 571 1298 2350 370 3223 2443 1001 190 2963 3162 1737 423 233 472 2537 358 3105 1575 2413 2470 1454 2474 919 1594 741 1818 1770 391 2841 439 2977 3241 1338 1197 1444 468 998 2649 2339 2320 2522 1106 3118 1396 1386
710,1386 706 1800 486 2885 2685 190 3162 1614 571 609 2940 1715 1858 2222 697 2070 2312 490 1956 2652 3037 13 2127 1168 2006 1474 1307 1857 3241 745 1184 1001 3175 1348 3156 803 741 1226 702 2807 2921 814 2464 845 2664 1243 976 1818 2651
711,819 2225 745 1906 1969 1802 2099 1496 908 2173 3122 1194 706 2309 585 762 2717 2627 1152 3069 39 3186 2977 659 2380 3226 2075 1411 2651 3182 1871 1529 1656 2486 2809 2193 2072 2312 1868 1195 2885 328 2159 241 2538 1386 1237 1885 3142 405
712,1325 1575 1681 2997 2013 1614 2940 1889 3032 2537 2931 2464 1200 2174 2555 1979 2990 1348 1531 2902 3176 1770 767 3178 1193 2971 2306 1768 1009 2966 2380 1673 2645 2006 3127 1761 3147 2133 2070 443 2536 3189 828 46 869 496 2549 475 457 918
713,425 1547 2086 259 745 1684 1099 515 1868 1575 682 2384 783 1812 2651 719 1029 128 2841 1069 1474 2885 3142 1447 2444 426 2762 580 841 1567 1857 2107 1941 905 2869 2182 3031 2855 1784 1156 2448 2206 1321 162 865 1452 3242 275 676 3176
714,1575 1969 2885 2652 471 2173 2921 1861 1770 1268 2380 651 1731 2805 2499 1812 1868 1941 1430 2854 331 1644 1197 958 1195 490 856 2474 505 275 1781 2962 2537 266 3158 2812 1034 423 167 1573 2022 1722 2111 1200 2312 1383 803 1956 1818 170
715,3077 2931 486 2231 2089 3089 1861 1896 2128 2385 2072 3253 1806 704 1224 295 1450 2178 1115 3142 1802 2444 1781 2217 2096 1594 423 741 2522 2958 2668 706 1055 1435 3008 1568 2164 275 239 240 1969 464 625 1597 2474 2431 2479 1474 678 270
716,573 783 2504 1799 3030 2333 2336 448 1684 2944 1369 2537 371 685 632 1219 338 2441 3014 820 1203 2282 48 780 3192 1409 2126 243 3082 246 1000 672 1125 2713 2862 588 1596 1128 2840 2977 794 265 2525 160 538 245 490 100 489 1361
717,2125 1465 2222 1792 799 1023 999 1351 859 1677 2480 2100 3078 3215 496 1923 1637 1793 2108 2526 2013 2823 2120 427 2747 86 662 2030 2012 1860 2086 3248 1660 1135 1134 1193 2435 3181 2312 3193 2818 594 2738 2891 992 269 1241 1060 1218 2278
718,602 2550 2959 1388 2043 2833 2669 369 319 1589 241 2955 288 1152 2192 1386 3193 2887 943 550 1596 2315 732 926 2770 1470 3153 92 505 1856 3218 1594 2022 3241 1064 309 2455 871 2885 2957 1644 1755 938 1736 1474 1952 2609 2970 1174 692
719,1493 2340 338 1784 2470 2529 2780 2022 275 1207 674 511 332 2508 2359 2466 294 1722 1866 824 1150 501 1957 1386 3220 988 1977 116 719 40 2937 2428 2338 2726 417 100 2885 3145 1837 3104 2652 2875 1106 1238 2384 465 2736 2837 525 2350
